Date,Open,High,Low,Close,Gain,% Gain
7/23/2012,1362.34,1362.34,1337.56,1350.52,-11.82,-0.0087
7/24/2012,1350.52,1351.53,1329.24,1338.31,-12.21,-0.0090
7/25/2012,1338.35,1343.98,1331.50,1337.89,-0.46,-0.0003
7/26/2012,1338.17,1363.13,1338.17,1360.02,21.85,0.0163
7/27/2012,1360.05,1389.19,1360.05,1385.97,25.92,0.0191
7/30/2012,1385.94,1391.74,1381.37,1385.30,-0.64,-0.0005
7/31/2012,1385.27,1387.16,1379.17,1379.32,-5.95,-0.0043
8/1/2012,1379.32,1385.03,1373.35,1375.32,-4.00,-0.0029
8/2/2012,1375.13,1375.13,1354.65,1365.00,-10.13,-0.0074
8/3/2012,1365.45,1394.16,1365.45,1390.99,25.54,0.0187
8/6/2012,1391.04,1399.63,1391.04,1394.23,3.19,0.0023
8/7/2012,1394.46,1407.14,1394.46,1401.35,6.89,0.0049
8/8/2012,1401.23,1404.14,1396.13,1402.22,0.99,0.0007
8/9/2012,1402.26,1405.95,1398.80,1402.80,0.54,0.0004
8/10/2012,1402.58,1405.98,1395.62,1405.87,3.29,0.0023
8/13/2012,1405.87,1405.87,1397.32,1404.11,-1.76,-0.0013
8/14/2012,1404.36,1410.03,1400.60,1403.93,-0.43,-0.0003
8/15/2012,1403.89,1407.73,1401.83,1405.53,1.64,0.0012
8/16/2012,1405.57,1417.44,1404.15,1415.51,9.94,0.0071
8/17/2012,1415.84,1418.71,1414.67,1418.16,2.32,0.0016
8/20/2012,1417.85,1418.13,1412.12,1418.13,0.28,0.0002
8/21/2012,1418.13,1426.68,1410.86,1413.17,-4.96,-0.0035
8/22/2012,1413.09,1416.12,1406.78,1413.49,0.40,0.0003
8/23/2012,1413.49,1413.49,1400.50,1402.08,-11.41,-0.0081
8/24/2012,1401.99,1413.46,1398.04,1411.13,9.14,0.0065
8/27/2012,1411.13,1416.17,1409.11,1410.44,-0.69,-0.0005
8/28/2012,1410.44,1413.63,1405.59,1409.30,-1.14,-0.0008
8/29/2012,1409.32,1413.95,1406.57,1410.49,1.17,0.0008
8/30/2012,1410.08,1410.08,1397.01,1399.48,-10.60,-0.0075
8/31/2012,1400.07,1413.09,1398.96,1406.58,6.51,0.0046
9/4/2012,1406.54,1409.31,1396.56,1404.94,-1.60,-0.0011
9/5/2012,1404.94,1408.81,1401.25,1403.44,-1.50,-0.0011
9/6/2012,1403.74,1432.12,1403.74,1432.12,28.38,0.0202
9/7/2012,1432.12,1437.92,1431.45,1437.92,5.80,0.0040
9/10/2012,1437.92,1438.74,1428.98,1429.08,-8.84,-0.0061
9/11/2012,1429.13,1437.76,1429.13,1433.56,4.43,0.0031
9/12/2012,1433.56,1439.15,1432.99,1436.56,3.00,0.0021
9/13/2012,1436.56,1463.76,1435.34,1459.99,23.43,0.0163
9/14/2012,1460.07,1474.51,1460.07,1465.77,5.70,0.0039
9/17/2012,1465.42,1465.63,1457.55,1461.19,-4.23,-0.0029
9/18/2012,1461.19,1461.47,1456.13,1459.32,-1.87,-0.0013
9/19/2012,1459.50,1465.15,1457.88,1461.05,1.55,0.0011
9/20/2012,1461.05,1461.23,1449.98,1460.26,-0.79,-0.0005
9/21/2012,1460.34,1467.07,1459.51,1460.15,-0.19,-0.0001
9/24/2012,1459.76,1460.72,1452.06,1456.89,-2.87,-0.0020
9/25/2012,1456.94,1463.24,1441.59,1441.59,-15.35,-0.0105
9/26/2012,1441.60,1441.60,1430.53,1433.32,-8.28,-0.0057
9/27/2012,1433.36,1450.20,1433.36,1447.15,13.79,0.0096
9/28/2012,1447.13,1447.13,1435.60,1440.67,-6.46,-0.0045
10/1/2012,1440.90,1457.14,1440.90,1444.49,3.59,0.0025
10/2/2012,1444.99,1451.52,1439.01,1445.75,0.76,0.0005
10/3/2012,1446.05,1454.30,1441.99,1450.99,4.94,0.0034
10/4/2012,1451.08,1463.14,1451.08,1461.40,10.32,0.0071
10/5/2012,1461.40,1470.96,1456.89,1460.93,-0.47,-0.0003
10/8/2012,1460.93,1460.93,1453.10,1455.88,-5.05,-0.0035
10/9/2012,1455.90,1455.90,1441.18,1441.48,-14.42,-0.0099
10/10/2012,1441.48,1442.52,1430.64,1432.56,-8.92,-0.0062
10/11/2012,1432.82,1443.90,1432.82,1432.84,0.02,0.0000
10/12/2012,1432.84,1438.43,1425.53,1428.59,-4.25,-0.0030
10/15/2012,1428.75,1441.31,1427.24,1440.13,11.38,0.0080
10/16/2012,1440.31,1455.51,1440.31,1454.92,14.61,0.0101
10/17/2012,1454.22,1462.20,1453.35,1460.91,6.69,0.0046
10/18/2012,1460.94,1464.02,1452.63,1457.34,-3.60,-0.0025
10/19/2012,1457.34,1457.34,1429.85,1433.19,-24.15,-0.0166
10/22/2012,1433.21,1435.46,1422.06,1433.82,0.61,0.0004
10/23/2012,1433.74,1433.74,1407.56,1413.11,-20.63,-0.0144
10/24/2012,1413.20,1420.04,1407.10,1408.75,-4.45,-0.0031
10/25/2012,1409.74,1421.12,1405.14,1412.97,3.23,0.0023
10/26/2012,1412.97,1417.09,1403.28,1411.94,-1.03,-0.0007
10/31/2012,1410.99,1418.76,1405.95,1412.16,1.17,0.0008
11/1/2012,1412.20,1428.35,1412.20,1427.59,15.39,0.0109
11/2/2012,1427.59,1434.27,1412.91,1414.20,-13.39,-0.0094
11/5/2012,1414.02,1419.90,1408.13,1417.26,3.24,0.0023
11/6/2012,1417.26,1433.38,1417.26,1428.39,11.13,0.0079
11/7/2012,1428.27,1428.27,1388.14,1394.53,-33.74,-0.0236
11/8/2012,1394.53,1401.23,1377.51,1377.51,-17.02,-0.0122
11/9/2012,1377.55,1391.39,1373.03,1379.85,2.30,0.0017
11/12/2012,1379.86,1384.87,1377.19,1380.03,0.17,0.0001
11/13/2012,1380.03,1388.81,1371.39,1374.53,-5.50,-0.0040
11/14/2012,1374.64,1380.13,1352.50,1355.49,-19.15,-0.0139
11/15/2012,1355.41,1360.62,1348.05,1353.33,-2.08,-0.0015
11/16/2012,1353.36,1362.03,1343.35,1359.88,6.52,0.0048
11/19/2012,1359.88,1386.89,1359.88,1386.89,27.01,0.0199
11/20/2012,1386.82,1389.77,1377.04,1387.81,0.99,0.0007
11/21/2012,1387.79,1391.25,1386.39,1391.03,3.24,0.0023
11/23/2012,1391.03,1409.16,1391.03,1409.15,18.12,0.0130
11/26/2012,1409.15,1409.15,1397.68,1406.29,-2.86,-0.0020
11/27/2012,1406.29,1409.01,1398.03,1398.94,-7.35,-0.0052
11/28/2012,1398.77,1410.31,1385.43,1409.93,11.16,0.0080
11/29/2012,1409.96,1419.70,1409.04,1415.95,5.99,0.0042
11/30/2012,1415.95,1418.86,1411.63,1416.18,0.23,0.0002
12/3/2012,1416.34,1423.73,1408.46,1409.46,-6.88,-0.0049
12/4/2012,1409.46,1413.14,1403.65,1407.05,-2.41,-0.0017
12/5/2012,1407.05,1415.56,1398.23,1409.28,2.23,0.0016
12/6/2012,1409.43,1413.95,1405.93,1413.94,4.51,0.0032
12/7/2012,1413.95,1420.34,1410.90,1418.07,4.12,0.0029
12/10/2012,1418.07,1421.64,1415.64,1418.55,0.48,0.0003
12/11/2012,1418.55,1434.27,1418.55,1427.84,9.29,0.0065
12/12/2012,1427.84,1438.59,1426.76,1428.48,0.64,0.0004
12/13/2012,1428.48,1431.36,1416.00,1419.45,-9.03,-0.0063
12/14/2012,1419.45,1419.45,1411.88,1413.58,-5.87,-0.0041
12/17/2012,1413.54,1430.67,1413.54,1430.36,16.82,0.0119
12/18/2012,1430.47,1448.00,1430.47,1446.79,16.32,0.0114
12/19/2012,1446.79,1447.75,1435.80,1435.81,-10.98,-0.0076
12/20/2012,1435.81,1443.70,1432.82,1443.69,7.88,0.0055
12/21/2012,1443.67,1443.67,1422.58,1430.15,-13.52,-0.0094
12/24/2012,1430.15,1430.15,1424.66,1426.66,-3.49,-0.0024
12/26/2012,1426.66,1429.42,1416.43,1419.83,-6.83,-0.0048
12/27/2012,1419.83,1422.80,1401.80,1418.10,-1.73,-0.0012
12/28/2012,1418.10,1418.10,1401.58,1402.43,-15.67,-0.0110
12/31/2012,1402.43,1426.74,1398.11,1426.19,23.76,0.0169
1/2/2013,1426.19,1462.43,1426.19,1462.42,36.23,0.0254
1/3/2013,1462.42,1465.47,1455.53,1459.37,-3.05,-0.0021
1/4/2013,1459.37,1467.94,1458.99,1466.47,7.10,0.0049
1/7/2013,1466.47,1466.47,1456.62,1461.89,-4.58,-0.0031
1/8/2013,1461.89,1461.89,1451.64,1457.15,-4.74,-0.0032
1/9/2013,1457.15,1464.73,1457.15,1461.02,3.87,0.0027
1/10/2013,1461.02,1472.30,1461.02,1472.12,11.10,0.0076
1/11/2013,1472.12,1472.75,1467.58,1472.05,-0.07,0.0000
1/14/2013,1472.05,1472.05,1465.69,1470.68,-1.37,-0.0009
1/15/2013,1470.67,1473.31,1463.76,1472.34,1.67,0.0011
1/16/2013,1472.33,1473.96,1467.60,1472.63,0.30,0.0002
1/17/2013,1472.63,1485.16,1472.63,1480.94,8.31,0.0056
1/18/2013,1480.95,1485.98,1475.81,1485.98,5.03,0.0034
1/22/2013,1485.98,1492.56,1481.16,1492.56,6.58,0.0044
1/23/2013,1492.56,1496.13,1489.90,1494.81,2.25,0.0015
1/24/2013,1494.81,1502.27,1489.46,1494.82,0.01,0.0000
1/25/2013,1494.82,1503.26,1494.82,1502.96,8.14,0.0054
1/28/2013,1502.96,1503.23,1496.33,1500.18,-2.78,-0.0018
1/29/2013,1500.18,1509.35,1498.09,1507.84,7.66,0.0051
1/30/2013,1507.84,1509.94,1500.11,1501.96,-5.88,-0.0039
1/31/2013,1501.96,1504.19,1496.76,1498.11,-3.85,-0.0026
2/1/2013,1498.11,1514.41,1498.11,1513.17,15.06,0.0101
2/4/2013,1513.17,1513.17,1495.02,1495.71,-17.46,-0.0115
2/5/2013,1495.71,1514.96,1495.71,1511.29,15.58,0.0104
2/6/2013,1511.29,1512.53,1504.71,1512.12,0.83,0.0005
2/7/2013,1512.12,1512.90,1498.49,1509.39,-2.73,-0.0018
2/8/2013,1509.39,1518.31,1509.39,1517.93,8.54,0.0057
2/11/2013,1517.93,1518.31,1513.61,1517.01,-0.92,-0.0006
2/12/2013,1517.01,1522.29,1515.61,1519.43,2.42,0.0016
2/13/2013,1519.43,1524.69,1515.93,1520.33,0.90,0.0006
2/14/2013,1520.33,1523.14,1514.02,1521.38,1.05,0.0007
2/15/2013,1521.38,1524.24,1514.14,1519.79,-1.59,-0.0010
2/19/2013,1519.79,1530.94,1519.79,1530.94,11.15,0.0073
2/20/2013,1530.94,1530.94,1511.41,1511.95,-18.99,-0.0124
2/21/2013,1511.95,1511.95,1497.29,1502.42,-9.53,-0.0063
2/22/2013,1502.42,1515.64,1502.42,1515.60,13.18,0.0088
2/25/2013,1515.60,1525.84,1487.85,1487.85,-27.75,-0.0183
2/26/2013,1487.85,1498.99,1485.01,1496.94,9.09,0.0061
2/27/2013,1496.94,1520.08,1494.88,1515.99,19.05,0.0127
2/28/2013,1515.99,1525.34,1514.46,1514.68,-1.31,-0.0009
3/1/2013,1514.68,1519.99,1501.48,1518.20,3.52,0.0023
3/4/2013,1518.20,1525.27,1512.29,1525.20,7.00,0.0046
3/5/2013,1525.20,1543.47,1525.20,1539.79,14.59,0.0096
3/6/2013,1539.79,1545.25,1538.11,1541.46,1.67,0.0011
3/7/2013,1541.46,1545.78,1541.46,1544.26,2.80,0.0018
3/8/2013,1544.26,1552.48,1542.94,1551.18,6.92,0.0045
3/11/2013,1551.15,1556.27,1547.36,1556.22,5.07,0.0033
3/12/2013,1556.22,1556.77,1548.24,1552.48,-3.74,-0.0024
3/13/2013,1552.48,1556.39,1548.25,1554.52,2.04,0.0013
3/14/2013,1554.52,1563.32,1554.52,1563.23,8.71,0.0056
3/15/2013,1563.21,1563.62,1555.74,1560.70,-2.51,-0.0016
3/18/2013,1560.70,1560.70,1545.13,1552.10,-8.60,-0.0055
3/19/2013,1552.10,1557.25,1538.57,1548.34,-3.76,-0.0024
3/20/2013,1548.34,1561.56,1548.34,1558.71,10.37,0.0067
3/21/2013,1558.71,1558.71,1543.55,1545.80,-12.91,-0.0083
3/22/2013,1545.90,1557.74,1545.90,1556.89,10.99,0.0071
3/25/2013,1556.89,1564.91,1546.22,1551.69,-5.20,-0.0033
3/26/2013,1551.69,1563.95,1551.69,1563.77,12.08,0.0078
3/27/2013,1563.75,1564.07,1551.90,1562.85,-0.90,-0.0006
3/28/2013,1562.86,1570.28,1561.08,1569.19,6.33,0.0041
4/1/2013,1569.18,1570.57,1558.47,1562.17,-7.01,-0.0045
4/2/2013,1562.17,1573.66,1562.17,1570.25,8.08,0.0052
4/3/2013,1570.25,1571.47,1549.80,1553.69,-16.56,-0.0105
4/4/2013,1553.69,1562.60,1552.52,1559.98,6.29,0.0040
4/5/2013,1559.98,1559.98,1539.50,1553.28,-6.70,-0.0043
4/8/2013,1553.26,1563.07,1548.63,1563.07,9.81,0.0063
4/9/2013,1563.11,1573.89,1560.92,1568.61,5.50,0.0035
4/10/2013,1568.61,1589.07,1568.61,1587.73,19.12,0.0122
4/11/2013,1587.73,1597.35,1586.17,1593.37,5.64,0.0036
4/12/2013,1593.30,1593.30,1579.97,1588.85,-4.45,-0.0028
4/15/2013,1588.84,1588.84,1552.28,1552.36,-36.48,-0.0230
4/16/2013,1552.36,1575.35,1552.36,1574.57,22.21,0.0143
4/17/2013,1574.57,1574.57,1543.69,1552.01,-22.56,-0.0143
4/18/2013,1552.03,1554.38,1536.03,1541.61,-10.42,-0.0067
4/19/2013,1541.61,1555.89,1539.40,1555.25,13.64,0.0088
4/22/2013,1555.25,1565.55,1548.19,1562.50,7.25,0.0047
4/23/2013,1562.50,1579.58,1562.50,1578.78,16.28,0.0104
4/24/2013,1578.78,1583.00,1575.80,1578.79,0.01,0.0000
4/25/2013,1578.93,1592.64,1578.93,1585.16,6.23,0.0039
4/26/2013,1585.16,1585.78,1577.56,1582.24,-2.92,-0.0018
4/29/2013,1582.34,1596.65,1582.34,1593.61,11.27,0.0071
4/30/2013,1593.58,1597.57,1586.50,1597.57,3.99,0.0025
5/1/2013,1597.55,1597.55,1581.28,1582.70,-14.85,-0.0093
5/2/2013,1582.77,1598.60,1582.77,1597.59,14.82,0.0094
5/3/2013,1597.60,1618.46,1597.60,1614.42,16.82,0.0105
5/6/2013,1614.40,1619.77,1614.21,1617.50,3.10,0.0019
5/7/2013,1617.55,1626.03,1616.64,1625.96,8.41,0.0052
5/8/2013,1625.95,1632.78,1622.70,1632.69,6.74,0.0041
5/9/2013,1632.69,1635.01,1623.09,1626.67,-6.02,-0.0037
5/10/2013,1626.69,1633.70,1623.71,1633.70,7.01,0.0043
5/13/2013,1632.10,1636.00,1626.74,1633.77,1.67,0.0010
5/14/2013,1633.75,1651.10,1633.75,1650.34,16.59,0.0102
5/15/2013,1649.13,1661.49,1646.68,1658.78,9.65,0.0059
5/16/2013,1658.07,1660.51,1648.60,1650.47,-7.60,-0.0046
5/17/2013,1652.45,1667.47,1652.45,1667.47,15.02,0.0091
5/20/2013,1665.71,1672.84,1663.52,1666.29,0.58,0.0003
5/21/2013,1666.20,1674.93,1662.67,1669.16,2.96,0.0018
5/22/2013,1669.39,1687.18,1648.86,1655.35,-14.04,-0.0084
5/23/2013,1651.62,1655.50,1635.53,1650.51,-1.11,-0.0007
5/24/2013,1646.67,1649.78,1636.88,1649.60,2.93,0.0018
5/28/2013,1652.63,1674.21,1652.63,1660.06,7.43,0.0045
5/29/2013,1656.57,1656.57,1640.05,1648.36,-8.21,-0.0050
5/30/2013,1649.14,1661.91,1648.61,1654.41,5.27,0.0032
5/31/2013,1652.13,1658.99,1630.74,1630.74,-21.39,-0.0129
6/3/2013,1631.71,1640.42,1622.72,1640.42,8.71,0.0053
6/4/2013,1640.73,1646.53,1623.62,1631.38,-9.35,-0.0057
6/5/2013,1629.05,1629.31,1607.09,1608.90,-20.15,-0.0124
6/6/2013,1609.29,1622.56,1598.23,1622.56,13.27,0.0082
6/7/2013,1625.27,1644.40,1625.27,1643.38,18.11,0.0111
6/10/2013,1644.67,1648.69,1639.26,1642.81,-1.86,-0.0011
6/11/2013,1638.64,1640.13,1622.92,1626.13,-12.51,-0.0076
6/12/2013,1629.94,1637.71,1610.92,1612.52,-17.42,-0.0107
6/13/2013,1612.15,1639.25,1608.07,1636.36,24.21,0.0150
6/14/2013,1635.52,1640.80,1623.96,1626.73,-8.79,-0.0054
6/17/2013,1630.64,1646.50,1630.34,1639.04,8.40,0.0052
6/18/2013,1639.77,1654.19,1639.77,1651.81,12.04,0.0073
6/19/2013,1651.83,1652.45,1628.91,1628.93,-22.90,-0.0139
6/20/2013,1624.62,1624.62,1584.32,1588.19,-36.43,-0.0224
6/21/2013,1588.62,1599.19,1577.70,1592.43,3.81,0.0024
6/24/2013,1588.77,1588.77,1560.33,1573.09,-15.68,-0.0099
6/25/2013,1577.52,1593.79,1577.09,1588.03,10.51,0.0067
6/26/2013,1592.27,1606.83,1592.27,1603.26,10.99,0.0069
6/27/2013,1606.44,1620.07,1606.44,1613.20,6.76,0.0042
6/28/2013,1611.12,1615.94,1601.06,1606.28,-4.84,-0.0030
7/1/2013,1609.78,1626.61,1609.78,1614.96,5.18,0.0032
7/2/2013,1614.29,1624.26,1606.77,1614.08,-0.21,-0.0001
7/3/2013,1611.48,1618.97,1604.57,1615.41,3.93,0.0024
7/5/2013,1618.65,1632.07,1614.71,1631.89,13.24,0.0082
7/8/2013,1634.20,1644.68,1634.20,1640.46,6.26,0.0038
7/9/2013,1642.89,1654.18,1642.89,1652.32,9.43,0.0057
7/10/2013,1651.56,1657.92,1647.66,1652.62,1.06,0.0006
7/11/2013,1657.41,1676.63,1657.41,1675.02,17.61,0.0106
7/12/2013,1675.26,1680.19,1672.33,1680.19,4.93,0.0029
7/15/2013,1679.59,1684.51,1677.89,1682.50,2.91,0.0017
7/16/2013,1682.70,1683.73,1671.84,1676.26,-6.44,-0.0038
7/17/2013,1677.91,1684.75,1677.91,1680.91,3.00,0.0018
7/18/2013,1681.05,1693.12,1681.05,1689.37,8.32,0.0049
7/19/2013,1686.15,1692.09,1684.08,1692.09,5.94,0.0035
7/22/2013,1694.41,1697.61,1690.67,1695.53,1.12,0.0007
7/23/2013,1696.63,1698.78,1691.13,1692.39,-4.24,-0.0025
7/24/2013,1696.06,1698.38,1682.57,1685.94,-10.12,-0.0060
7/25/2013,1685.21,1690.94,1680.07,1690.25,5.04,0.0030
7/26/2013,1687.31,1691.85,1676.03,1691.65,4.34,0.0026
7/29/2013,1690.32,1690.92,1681.86,1685.33,-4.99,-0.0030
7/30/2013,1687.92,1693.19,1682.42,1685.96,-1.96,-0.0012
7/31/2013,1687.76,1698.43,1684.94,1685.73,-2.03,-0.0012
8/1/2013,1689.42,1707.85,1689.42,1706.87,17.45,0.0103
8/2/2013,1706.10,1709.67,1700.68,1709.67,3.57,0.0021
8/5/2013,1708.01,1709.24,1703.55,1707.14,-0.87,-0.0005
8/6/2013,1705.79,1705.79,1693.29,1697.37,-8.42,-0.0049
8/7/2013,1695.30,1695.30,1684.91,1690.91,-4.39,-0.0026
8/8/2013,1693.35,1700.18,1688.38,1697.48,4.13,0.0024
8/9/2013,1696.10,1699.42,1686.02,1691.42,-4.68,-0.0028
8/12/2013,1688.37,1691.49,1683.35,1689.47,1.10,0.0007
8/13/2013,1690.65,1696.81,1682.62,1694.16,3.51,0.0021
8/14/2013,1693.88,1695.52,1684.83,1685.39,-8.49,-0.0050
8/15/2013,1679.61,1679.61,1658.59,1661.32,-18.29,-0.0109
8/16/2013,1661.22,1663.60,1652.61,1655.83,-5.39,-0.0032
8/19/2013,1655.25,1659.18,1645.84,1646.06,-9.19,-0.0056
8/20/2013,1646.81,1658.92,1646.08,1652.35,5.54,0.0034
8/21/2013,1650.66,1656.99,1639.43,1642.80,-7.86,-0.0048
8/22/2013,1645.03,1659.55,1645.03,1656.96,11.93,0.0073
8/23/2013,1659.92,1664.85,1654.81,1663.50,3.58,0.0022
8/26/2013,1664.29,1669.51,1656.02,1656.78,-7.51,-0.0045
8/27/2013,1652.54,1652.54,1629.05,1630.48,-22.06,-0.0133
8/28/2013,1630.25,1641.18,1627.47,1634.96,4.71,0.0029
8/29/2013,1633.50,1646.41,1630.88,1638.17,4.67,0.0029
8/30/2013,1638.89,1640.08,1628.05,1632.97,-5.92,-0.0036
9/3/2013,1635.95,1651.35,1633.41,1639.77,3.82,0.0023
9/4/2013,1640.72,1655.72,1637.41,1653.08,12.36,0.0075
9/5/2013,1653.28,1659.17,1653.07,1655.08,1.80,0.0011
9/6/2013,1657.44,1664.83,1640.62,1655.17,-2.27,-0.0014
9/9/2013,1656.85,1672.40,1656.85,1671.71,14.86,0.0090
9/10/2013,1675.11,1684.09,1675.11,1683.99,8.88,0.0053
9/11/2013,1681.04,1689.13,1678.70,1689.13,8.09,0.0048
9/12/2013,1689.21,1689.97,1681.96,1683.42,-5.79,-0.0034
9/13/2013,1685.04,1688.73,1682.22,1687.99,2.95,0.0018
9/16/2013,1691.70,1704.95,1691.70,1697.60,5.90,0.0035
9/17/2013,1697.73,1705.52,1697.73,1704.76,7.03,0.0041
9/18/2013,1705.74,1729.44,1700.35,1725.52,19.78,0.0116
9/19/2013,1727.34,1729.86,1720.20,1722.34,-5.00,-0.0029
9/20/2013,1722.44,1725.23,1708.89,1709.91,-12.53,-0.0073
9/23/2013,1711.44,1711.44,1697.10,1701.84,-9.60,-0.0056
9/24/2013,1702.60,1707.63,1694.90,1697.42,-5.18,-0.0030
9/25/2013,1698.02,1701.71,1691.88,1692.77,-5.25,-0.0031
9/26/2013,1694.05,1703.85,1693.11,1698.67,4.62,0.0027
9/27/2013,1695.52,1695.52,1687.11,1691.75,-3.77,-0.0022
9/30/2013,1687.26,1687.26,1674.99,1681.55,-5.71,-0.0034
10/1/2013,1682.41,1696.55,1682.07,1695.00,12.59,0.0075
10/2/2013,1691.90,1693.87,1680.34,1693.87,1.97,0.0012
10/3/2013,1692.35,1692.35,1670.36,1678.66,-13.69,-0.0081
10/4/2013,1678.79,1691.94,1677.33,1690.50,11.71,0.0070
10/7/2013,1687.15,1687.15,1674.70,1676.12,-11.03,-0.0065
10/8/2013,1676.22,1676.79,1655.03,1655.45,-20.77,-0.0124
10/9/2013,1656.99,1662.47,1646.47,1656.40,-0.59,-0.0004
10/10/2013,1660.88,1692.56,1660.88,1692.56,31.68,0.0191
10/11/2013,1691.09,1703.44,1688.52,1703.20,12.11,0.0072
10/14/2013,1699.86,1711.03,1692.13,1710.14,10.28,0.0060
10/15/2013,1709.17,1711.57,1695.93,1698.06,-11.11,-0.0065
10/16/2013,1700.49,1721.76,1700.49,1721.54,21.05,0.0124
10/17/2013,1720.17,1733.45,1714.12,1733.15,12.98,0.0075
10/18/2013,1736.72,1745.31,1735.74,1744.50,7.78,0.0045
10/21/2013,1745.20,1747.79,1740.67,1744.66,-0.54,-0.0003
10/22/2013,1746.48,1759.33,1746.48,1754.67,8.19,0.0047
10/23/2013,1752.27,1752.27,1740.50,1746.38,-5.89,-0.0034
10/24/2013,1747.48,1753.94,1745.50,1752.07,4.59,0.0026
10/25/2013,1756.01,1759.82,1752.45,1759.77,3.76,0.0021
10/28/2013,1759.42,1764.99,1757.67,1762.11,2.69,0.0015
10/29/2013,1762.93,1772.09,1762.93,1771.95,9.02,0.0051
10/30/2013,1772.27,1775.22,1757.24,1763.31,-8.96,-0.0051
10/31/2013,1763.24,1768.53,1755.72,1756.54,-6.70,-0.0038
11/1/2013,1758.70,1765.67,1752.70,1761.64,2.94,0.0017
11/4/2013,1763.40,1768.78,1761.56,1767.93,4.53,0.0026
11/5/2013,1765.67,1767.03,1755.76,1762.97,-2.70,-0.0015
11/6/2013,1765.00,1773.74,1764.40,1770.49,5.49,0.0031
11/7/2013,1770.74,1774.54,1746.20,1747.15,-23.59,-0.0133
11/8/2013,1748.37,1770.78,1747.63,1770.61,22.24,0.0127
11/11/2013,1769.96,1773.44,1767.85,1771.89,1.93,0.0011
11/12/2013,1769.51,1771.78,1762.29,1767.69,-1.82,-0.0010
11/13/2013,1764.37,1782.00,1760.64,1782.00,17.63,0.0100
11/14/2013,1782.75,1791.53,1780.22,1790.62,7.87,0.0044
11/15/2013,1790.66,1798.22,1790.66,1798.18,7.52,0.0042
11/18/2013,1798.82,1802.33,1788.00,1791.53,-7.29,-0.0041
11/19/2013,1790.79,1795.51,1784.72,1787.87,-2.92,-0.0016
11/20/2013,1789.59,1795.73,1777.23,1781.37,-8.22,-0.0046
11/21/2013,1783.52,1797.16,1783.52,1795.85,12.33,0.0069
11/22/2013,1797.21,1804.84,1794.70,1804.76,7.55,0.0042
11/25/2013,1806.33,1808.10,1800.58,1802.48,-3.85,-0.0021
11/26/2013,1802.87,1808.42,1800.77,1802.75,-0.12,-0.0001
11/27/2013,1803.48,1808.27,1802.77,1807.23,3.75,0.0021
11/29/2013,1808.69,1813.55,1803.98,1805.81,-2.88,-0.0016
12/2/2013,1806.55,1810.02,1798.60,1800.90,-5.65,-0.0031
12/3/2013,1800.10,1800.10,1787.85,1795.15,-4.95,-0.0027
12/4/2013,1793.15,1799.80,1779.09,1792.81,-0.34,-0.0002
12/5/2013,1792.82,1792.82,1783.38,1785.03,-7.79,-0.0043
12/6/2013,1788.36,1806.04,1788.36,1805.09,16.73,0.0094
12/9/2013,1806.21,1811.52,1806.21,1808.37,2.16,0.0012
12/10/2013,1807.60,1808.52,1801.75,1802.62,-4.98,-0.0028
12/11/2013,1802.76,1802.97,1780.09,1782.22,-20.54,-0.0114
12/12/2013,1781.71,1782.99,1772.28,1775.50,-6.21,-0.0035
12/13/2013,1777.98,1780.92,1772.45,1775.32,-2.66,-0.0015
12/16/2013,1777.48,1792.22,1777.48,1786.54,9.06,0.0051
12/17/2013,1786.47,1786.77,1777.05,1781.00,-5.47,-0.0031
12/18/2013,1781.46,1811.08,1767.99,1810.65,29.19,0.0164
12/19/2013,1809.00,1810.88,1801.35,1809.60,0.60,0.0003
12/20/2013,1810.39,1823.75,1810.25,1818.32,7.93,0.0044
12/23/2013,1822.92,1829.75,1822.92,1827.99,5.07,0.0028
12/24/2013,1828.02,1833.32,1828.02,1833.32,5.30,0.0029
12/26/2013,1834.96,1842.84,1834.96,1842.02,7.06,0.0038
12/27/2013,1842.97,1844.89,1839.81,1841.40,-1.57,-0.0009
12/30/2013,1841.47,1842.47,1838.77,1841.07,-0.40,-0.0002
12/31/2013,1842.61,1849.44,1842.41,1848.36,5.75,0.0031
1/2/2014,1845.86,1845.86,1827.74,1831.98,-13.88,-0.0075
1/3/2014,1833.21,1838.24,1829.13,1831.37,-1.84,-0.0010
1/6/2014,1832.31,1837.16,1823.73,1826.77,-5.54,-0.0030
1/7/2014,1828.71,1840.10,1828.71,1837.88,9.17,0.0050
1/8/2014,1837.90,1840.02,1831.40,1837.49,-0.41,-0.0002
1/9/2014,1839.00,1843.23,1830.38,1838.13,-0.87,-0.0005
1/10/2014,1840.06,1843.15,1832.43,1842.37,2.31,0.0013
1/13/2014,1841.26,1843.45,1815.52,1819.20,-22.06,-0.0120
1/14/2014,1821.36,1839.26,1821.36,1838.88,17.52,0.0096
1/15/2014,1840.52,1850.84,1840.52,1848.38,7.86,0.0043
1/16/2014,1847.99,1847.99,1840.30,1845.89,-2.10,-0.0011
1/17/2014,1844.23,1846.04,1835.23,1838.70,-5.53,-0.0030
1/21/2014,1841.05,1849.31,1832.38,1843.80,2.75,0.0015
1/22/2014,1844.71,1846.87,1840.88,1844.86,0.15,0.0001
1/23/2014,1842.29,1842.29,1820.06,1828.46,-13.83,-0.0075
